path,age_bin,gender,ethnicity,split
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39206.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56986.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4954.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22032.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69437.jpg,2,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78538.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40677.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79144.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56604.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54172.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\71085.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31465.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82913.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81014.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24040.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73865.jpg,2,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4759.jpg,4,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2505.jpg,2,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10534.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79757.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37207.jpg,1,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68857.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40935.jpg,1,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69634.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69974.jpg,4,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32790.jpg,2,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69753.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\66299.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50919.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\71327.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64265.jpg,2,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36055.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60576.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58601.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81174.jpg,2,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2476.jpg,4,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20232.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36657.jpg,3,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40067.jpg,2,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36245.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6364.jpg,1,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24871.jpg,2,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78472.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53147.jpg,2,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61069.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38533.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3541.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54211.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8366.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14227.jpg,3,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43141.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79744.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37158.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10318.jpg,2,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39987.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32186.jpg,2,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69960.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23249.jpg,4,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18147.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48832.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54996.jpg,1,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69815.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\41150.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40869.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8612.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80862.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37039.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9866.jpg,2,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\45902.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9081.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\29416.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73442.jpg,2,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57695.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73902.jpg,2,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76265.jpg,3,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53999.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43586.jpg,3,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55468.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64516.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37029.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47685.jpg,1,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11376.jpg,4,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81610.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35954.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13216.jpg,2,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7440.jpg,1,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2660.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46011.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47045.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14557.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62349.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30196.jpg,1,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86180.jpg,2,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34874.jpg,1,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\45480.jpg,2,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77185.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\66288.jpg,1,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56952.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10068.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83573.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36877.jpg,2,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50063.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86394.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6411.jpg,1,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14224.jpg,3,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46004.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33712.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80900.jpg,3,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75784.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10244.jpg,3,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9646.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44604.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44830.jpg,1,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16418.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60370.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30141.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63646.jpg,1,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16999.jpg,1,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40856.jpg,3,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34486.jpg,2,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32586.jpg,4,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53962.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76706.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12534.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46600.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40138.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64878.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60956.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10877.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53430.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37615.jpg,2,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16180.jpg,2,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7327.jpg,1,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39567.jpg,2,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28495.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20394.jpg,2,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75140.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4038.jpg,3,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\1976.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16782.jpg,1,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43585.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13173.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40934.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\5241.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10917.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\65622.jpg,1,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32356.jpg,3,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56767.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59127.jpg,2,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49327.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52855.jpg,2,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46173.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79817.jpg,2,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7858.jpg,1,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22958.jpg,2,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47451.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3542.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18810.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78689.jpg,1,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6161.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21288.jpg,1,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58992.jpg,2,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19471.jpg,2,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31648.jpg,3,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51581.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76058.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34043.jpg,2,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72995.jpg,2,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10290.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51624.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\71087.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32181.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14596.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59052.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36093.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36045.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16958.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72947.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\26092.jpg,2,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9490.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68885.jpg,2,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27993.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27952.jpg,1,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28899.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62389.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48029.jpg,2,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38526.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\1816.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56367.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6215.jpg,2,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86568.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44826.jpg,3,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74856.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83406.jpg,1,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\41784.jpg,2,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74500.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53998.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21500.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82283.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54403.jpg,1,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17881.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86181.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62005.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63440.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34109.jpg,1,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50869.jpg,2,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12697.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22783.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46175.jpg,2,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59293.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36455.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37398.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16385.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38246.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15673.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81559.jpg,1,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68262.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2477.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48388.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14579.jpg,3,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34045.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81215.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33919.jpg,4,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3755.jpg,2,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52129.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30144.jpg,1,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76893.jpg,1,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51778.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74670.jpg,3,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53150.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46001.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50716.jpg,1,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19897.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54005.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37549.jpg,1,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78919.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7292.jpg,4,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18154.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60827.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\613.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\66049.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78075.jpg,0,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44228.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74878.jpg,0,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62428.jpg,0,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63480.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\5530.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18381.jpg,2,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74272.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58439.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79356.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14581.jpg,3,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\45735.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50667.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\577.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67757.jpg,0,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42474.jpg,2,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37199.jpg,2,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55864.jpg,1,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11015.jpg,1,0,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34902.jpg,1,1,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18026.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28727.jpg,3,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21936.jpg,0,1,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7722.jpg,0,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53632.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30967.jpg,1,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39217.jpg,2,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70953.jpg,2,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44001.jpg,1,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48940.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6577.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68075.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77586.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57870.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52511.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33317.jpg,3,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74262.jpg,0,0,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79543.jpg,0,0,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69543.jpg,2,1,6,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48410.jpg,0,0,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23063.jpg,0,0,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52270.jpg,1,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55454.jpg,0,0,0,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16839.jpg,1,1,5,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57279.jpg,0,1,3,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18974.jpg,0,1,4,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70749.jpg,0,1,1,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69998.jpg,1,0,2,val
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27611.jpg,0,1,5,val
